Reporting Entity,Facility Name,Type,State,Electricity Production GJ,Electricity Production Mwh,Scope 1 t CO2 e,Scope 2 t CO2 e,Total Emissions t CO2 e,Emission Intensity t Mwh,Grid Connected,Grid,Primary Fuel,Important Notes,2014
DIF INFRA 4 HOLDINGS AUSTRALIA PTY LTD,Corporate Total,C,-,122875,34132,0,148.0,148,,-,-,-,-,2023
DUNDONNELL WIND FARM PTY LTD,Dundonnell Wind Farm,F,VIC,3167240,879789,222,2334.0,2556,0.0,On,NEM,Wind,-,2023
DUNDONNELL WIND FARM PTY LTD,Corporate Total,C,-,3167240,879789,222,2334.0,2556,,-,-,-,-,2023
EDIFY GROUP HOLDINGS PTY LTD,Darlington Point Solar Farm Pty Ltd,F,NSW,2113561,587100,151,0.0,151,0.0,On,NEM,Solar,-,2023
EDIFY GROUP HOLDINGS PTY LTD,Gannawarra Solar Farm Pty Ltd,F,VIC,381873,106076,25,0.0,25,0.0,On,NEM,Solar,-,2023
EDIFY GROUP HOLDINGS PTY LTD,GESS ProjectCo Pty Ltd,F,VIC,0,0,15,2264.0,2279,0.0,On,NEM,Battery,-,2023
EDIFY GROUP HOLDINGS PTY LTD,Hamilton Solar Farm Pty Ltd,F,NT,419599,116555,31,0.0,31,0.0,On,NEM,Solar,-,2023
EDIFY GROUP HOLDINGS PTY LTD,The DPESS Trust,F,NSW,0,0,2,1302.0,1304,0.0,On,NEM,Battery,-,2023
EDIFY GROUP HOLDINGS PTY LTD,The RESS 1 Trust,F,NSW,0,0,7,3725.0,3732,0.0,On,NEM,Battery,-,2023
EDIFY GROUP HOLDINGS PTY LTD,The RESS 2 Trust,F,NSW,0,0,7,3647.0,3654,0.0,On,NEM,Battery,-,2023
EDIFY GROUP HOLDINGS PTY LTD,Corporate Total,C,-,2915033,809731,238,10938.0,11176,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Glennies Creek WCMG Power Station,F,NSW,146936,40816,21468,7.0,21475,0.53,On,NEM,Waste Coal Mine Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek II WCMG Power Station,F,QLD,337799,93833,53297,11.0,53308,0.57,On,NEM,Waste Coal Mine Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Oaky Creek WCMG Power Station,F,QLD,389743,108262,56189,38.0,56227,0.52,On,NEM,Waste Coal Mine Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,874478,242911,130954,56.0,131010,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tahmoor WCMG Power Station,F,NSW,129308,35919,20435,14.0,20449,0.57,On,NEM,Waste Coal Mine Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,129308,35919,20435,14.0,20449,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Appin CSM Power Station,F,NSW,821931,228314,146960,8.0,146968,0.64,On,NEM,Waste Coal Mine Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Tower CSM Power Station,F,NSW,496382,137884,91695,49.0,91744,0.67,On,NEM,Waste Coal Mine Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,1318313,366198,238655,57.0,238712,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,German Creek CMM Power Station,F,QLD,517091,143637,80445,27.0,80472,0.56,On,NEM,Waste Coal Mine Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,517091,143637,80445,27.0,80472,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Jabiru Power Station,F,NT,50029,13897,4960,0.0,4960,0.36,Off,Off-grid,Diesel,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,50029,13897,4960,0.0,4960,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Eastern Creek LFG Power Station,F,NSW,14065,3907,288,15.0,303,0.07,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grange Avenue LFG Power Station,F,NSW,2809,780,75,17.0,92,0.1,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Jack's Gully LFG Power Station,F,NSW,21949,6097,483,8.0,491,0.08,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 1 LFG Power Station,F,NSW,77450,21514,1673,3.0,1676,0.08,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Lucas Heights 2 LFG Power Station,F,NSW,424631,117953,9589,4.0,9593,0.08,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,540904,150251,12108,47.0,12155,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Browns Plains LFG Power Station,F,QLD,54803,15223,1161,1.0,1162,0.08,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,54803,15223,1161,1.0,1162,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 1 LFG Power Station,F,SA,14533,4037,785,3.0,788,0.19,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wingfield 2 LFG Power Station,F,SA,57621,16006,1222,1.0,1223,0.08,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,72154,20043,2007,4.0,2011,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Berwick LFG Power Station,F,VIC,0,0,0,0.0,0,0.0,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Broadmeadows LFG Power Station,F,VIC,769,214,19,4.0,23,0.09,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Brooklyn LFG Power Station,F,VIC,17023,4729,363,5.0,368,0.08,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Clayton LFG Power Station,F,VIC,192288,53413,3519,3.0,3522,0.07,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corio LFG Power Station,F,VIC,0,0,0,0.0,0,0.0,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Springvale LFG Power Station,F,VIC,0,0,0,4.0,4,0.0,On,NEM,Landfill Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,210080,58355,3901,16.0,3917,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,McArthur River Power Station,F,NT,1054485,292912,153074,0.0,153074,0.52,Off,Off-grid,Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Pine Creek A Power Station,F,NT,776327,215646,100836,0.0,100836,0.47,On,DKIS,Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,1830812,508559,253910,0.0,253910,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Broome LNG Power Station,F,WA,513632,142676,80902,20.0,80922,0.57,Off,Off-grid,Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Derby LNG Power Station,F,WA,124235,34510,21034,0.0,21034,0.61,Off,Off-grid,Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Fitzroy Crossing LNG Power Station,F,WA,53843,14956,9331,0.0,9331,0.62,Off,Off-grid,Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Halls Creek LNG Power Station,F,WA,41342,11484,7543,0.0,7543,0.66,Off,Off-grid,Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Looma NGD power Station,F,WA,10320,2867,2123,0.0,2123,0.74,Off,Off-grid,Diesel,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,743372,206492,120933,20.0,120953,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grosvenor 1 WCMG Power Station,F,QLD,468577,130160,72247,16.0,72263,0.56,On,NEM,Waste Coal Mine Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Grosvenor 2 WCMG Power Station,F,QLD,317860,88294,50317,7.0,50324,0.57,On,NEM,Waste Coal Mine Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Moranbah North CMM Power Station,F,QLD,1509962,419434,242988,6.0,242994,0.58,On,NEM,Waste Coal Mine Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,2296399,637889,365552,29.0,365581,,-,-,-,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Alkimos Beach Community Battery,F,WA,0,0,1,17.0,18,0.0,On,SWIS,Battery,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel Power Station,F,WA,6383,1773,33,0.0,33,0.02,On,SWIS,Wind,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,F,WA,2906318,807311,307892,0.0,307892,0.38,On,SWIS,Gas,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station,F,WA,3481165,966990,920053,2651.0,922704,0.95,On,SWIS,Black Coal,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel Power Station,F,WA,11571,3214,1264,0.0,1264,0.39,Off,Off-grid,Diesel,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Hopetoun Wind Diesel Power Station,F,WA,19460,5405,2434,0.0,2434,0.45,Off,Off-grid,Diesel,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,F,WA,7717,2144,0,0.0,0,0.0,On,SWIS,Wind,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalgoorlie Gas Turbine Station,F,WA,31036,8621,8159,0.0,8159,0.95,On,SWIS,Gas,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Battery Energy Storage Site,F,WA,0,0,609,5789.0,6398,0.0,On,SWIS,Battery,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Power Station,F,WA,3100329,861203,455259,281.0,455540,0.53,On,SWIS,Gas,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Muja Power Station,F,WA,11521966,3200546,3091936,864.0,3092800,0.97,On,SWIS,Black Coal,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Mungarra Gas Turbine Station,F,WA,21555,5988,4537,0.0,4537,0.76,On,SWIS,Gas,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Pinjar Gas Turbine Station,F,WA,1984182,551162,569715,0.0,569715,1.03,On,SWIS,Gas,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,VPP4S,F,WA,0,0,0,73.0,73,0.0,On,SWIS,Battery,-,2023
ELECTRICITY GENERATION AND RETAIL CORPORATION,Corporate Total,C,-,23091682,6414356,5361892,9675.0,5371567,,-,-,-,-,2023
ELECTRICITY NETWORKS CORPORATION,Ravensthorpe Power Station,F,WA,1811,503,363,0.0,363,0.72,On,SWIS,Diesel,-,2023
ELECTRICITY NETWORKS CORPORATION,Corporate Total,C,-,1811,503,363,0.0,363,,-,-,-,-,2023
POTENTIA ENERGY GROUP PTY LTD,Bungala One Solar Farm,F,SA,762465,211796,14,0.0,14,0.0,On,NEM,Solar,-,2023
POTENTIA ENERGY GROUP PTY LTD,Bungala Two Solar Farm,F,SA,822031,228342,14,0.0,14,0.0,On,NEM,Solar,-,2023
POTENTIA ENERGY GROUP PTY LTD,Cohuna Solar Farm,F,VIC,101590,28219,14,0.0,14,0.0,On,NEM,Solar,-,2023
POTENTIA ENERGY GROUP PTY LTD,Corporate Total,C,-,1686086,468357,42,0.0,42,,-,-,-,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Ardyaloon Facility,F,WA,7102,1973,1420,0.0,1420,0.72,Off,Off-grid,Diesel,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Beagle Bay Facility,F,WA,6474,1798,1330,0.0,1330,0.74,Off,Off-grid,Diesel,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Bidyadanga Facility,F,WA,12047,3346,2442,0.0,2442,0.73,Off,Off-grid,Diesel,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Coober Pedy Facility,F,SA,52066,14463,3727,0.0,3727,0.26,Off,Off-grid,Wind,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Djarindjin Facility,F,WA,7706,2141,1552,0.0,1552,0.73,Off,Off-grid,Diesel,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Leonora Facility,F,WA,28775,7993,5500,0.0,5500,0.69,Off,Off-grid,Gas,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Warmun Facility,F,WA,9346,2596,1966,0.0,1966,0.76,Off,Off-grid,Diesel,-,2023
CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,-,123516,34310,17937,0.0,17937,,-,-,-,-,2023
ENERGY QUEENSLAND LIMITED,Aurukun Remote generation,F,QLD,23731,6592,4393,0.0,4393,0.67,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Badu Island Remote Generation,F,QLD,12381,3439,2372,0.0,2372,0.69,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Bamaga Remote Generation,F,QLD,63002,17500,11576,0.0,11576,0.66,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Barcaldine Power Station Facility,F,QLD,21220,5894,7440,370.0,7810,1.26,On,NEM,Gas,-,2023
ENERGY QUEENSLAND LIMITED,Bedourie Remote Generation,F,QLD,4736,1315,873,0.0,873,0.66,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Birdsville Remote Generation,F,QLD,5529,1536,980,0.0,980,0.64,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Boigu Island Remote Generation,F,QLD,4722,1312,962,0.0,962,0.73,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Boulia Remote Generation,F,QLD,11207,3113,2184,0.0,2184,0.7,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Burketown Remote Generation,F,QLD,8613,2392,1516,0.0,1516,0.63,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Camooweal Remote Generation,F,QLD,7993,2220,1523,0.0,1523,0.69,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Coconut Island Remote Generation,F,QLD,3928,1091,777,0.0,777,0.71,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Coen Remote Generation,F,QLD,6721,1867,1198,0.0,1198,0.64,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Darnley Island Remote Generation,F,QLD,5962,1656,1168,0.0,1168,0.71,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Dauan Island Remote Generation,F,QLD,3808,1058,760,0.0,760,0.72,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Domain Shopping centre Solar Farm,F,QLD,7427,2063,0,0.0,0,0.0,Off,Off-grid,Solar,-,2023
ENERGY QUEENSLAND LIMITED,Doomadgee Remote Generation,F,QLD,27002,7501,4745,0.0,4745,0.63,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Energy Impact - Bromelton Peak Generation Plant - Facility,F,QLD,4031,1120,733,383.0,1116,0.65,On,NEM,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Energy Impact - Generation - Facility,F,QLD,3286,913,643,0.0,643,0.7,On,NEM,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Grand Central Shopping Centre Solar Farm,F,QLD,4484,1246,0,0.0,0,0.0,Off,Off-grid,Solar,-,2023
ENERGY QUEENSLAND LIMITED,Gununa Remote Generation,F,QLD,25209,7003,4886,0.0,4886,0.7,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Hammond Island,F,QLD,3455,960,714,0.0,714,0.74,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Jundah Remote Generation,F,QLD,4669,1297,860,0.0,860,0.66,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Kowanyama Remote Generation,F,QLD,19991,5553,3664,0.0,3664,0.66,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Kubin Island Remote Generation,F,QLD,9151,2542,1662,0.0,1662,0.65,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Lockhart River Remote Generation,F,QLD,11532,3203,2157,0.0,2157,0.67,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Logan Hyperdome Solar Farm,F,QLD,21721,6034,0,0.0,0,0.0,Off,Off-grid,Solar,-,2023
ENERGY QUEENSLAND LIMITED,Mabuig Island Remote Generation,F,QLD,4228,1174,868,0.0,868,0.74,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Mapoon Remote Generation,F,QLD,7021,1950,1245,0.0,1245,0.64,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Murray Island Remote Generation,F,QLD,7407,2057,1438,0.0,1438,0.7,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Palm Island Remote Generation,F,QLD,32987,9163,6433,0.0,6433,0.7,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Pormpuraaw,F,QLD,12256,3405,2302,0.0,2302,0.68,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Robina Shopping Centre Solar Farm,F,QLD,23465,6518,0,0.0,0,0.0,Off,Off-grid,Solar,-,2023
ENERGY QUEENSLAND LIMITED,Sabai Island Remote Generation,F,QLD,6650,1847,1292,0.0,1292,0.7,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Stephen Island Remote Generation,F,QLD,2076,576,416,0.0,416,0.72,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Thursday Island Remote Generation,F,QLD,102796,28554,19012,0.0,19012,0.67,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Warraber Island Remote Generation,F,QLD,4504,1251,974,0.0,974,0.78,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Wasaga Remote Generation,F,QLD,17638,4899,3343,0.0,3343,0.68,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Water Gardens Shopping Centre Solar Farm,F,VIC,9361,2600,0,0.0,0,0.0,Off,Off-grid,Solar,-,2023
ENERGY QUEENSLAND LIMITED,Windorah Remote Generation,F,QLD,4599,1278,842,0.0,842,0.66,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Yam Island,F,QLD,6473,1798,1202,0.0,1202,0.67,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,York Island,F,QLD,5857,1627,1148,0.0,1148,0.71,Off,Off-grid,Diesel,-,2023
ENERGY QUEENSLAND LIMITED,Corporate Total,C,-,572829,159119,98301,753.0,99054,,-,-,-,-,2023
ENERGYAUSTRALIA HOLDINGS LIMITED,EnergyAustralia Virtual Power Plant (EA VPP),F,VIC,0,0,0,0.0,0,0.0,On,NEM,Battery,-,2023
ENERGYAUSTRALIA HOLDINGS LIMITED,Hallett Power Station,F,SA,186870,51908,43999,719.0,44718,0.85,On,NEM,Gas,-,2023
ENERGYAUSTRALIA HOLDINGS LIMITED,Jeeralang Power Station,F,VIC,162478,45133,34838,4958.0,39796,0.77,On,NEM,Gas,-,2023
ENERGYAUSTRALIA HOLDINGS LIMITED,Mt Piper Power Station,F,NSW,23879946,6633318,5663394,8944.0,5672338,0.85,On,NEM,Black Coal,-,2023
ENERGYAUSTRALIA HOLDINGS LIMITED,Newport Power Station,F,VIC,910481,252911,136733,19168.0,155901,0.54,On,NEM,Gas,-,2023
ENERGYAUSTRALIA HOLDINGS LIMITED,Tallawarra Power Station,F,NSW,2182127,606146,249798,7213.0,257011,0.41,On,NEM,Gas,-,2023
ENERGYAUSTRALIA HOLDINGS LIMITED,Virtual Power Plant,F,VIC,8820,2450,0,0.0,0,0.0,Off,Off-grid,Solar,-,2023
ENERGYAUSTRALIA HOLDINGS LIMITED,Yallourn Power Station,F,VIC,28822338,8006205,10344727,157353.0,10502080,1.29,On,NEM,Brown Coal,-,2023
ENERGYAUSTRALIA HOLDINGS LIMITED,Corporate Total,C,-,56153060,15598072,16473489,198355.0,16671844,,-,-,-,-,2023
ESSENTIAL ENERGY,Essential Energy Generation Facility - Broken Hill Gas Turbine,F,NSW,0,0,0,0.0,0,0.0,On,NEM,Diesel,-,2023
ESSENTIAL ENERGY,Corporate Total,C,-,0,0,0,0.0,0,,-,-,-,-,2023
EWP AUSTRALIA PTY LTD,Columboola Solar Farm Hold Co Pty Ltd,F,QLD,1069886,297190,58,2676.0,2734,0.0,On,NEM,Solar,-,2023
EWP AUSTRALIA PTY LTD,Corporate Total,C,-,1069886,297190,58,2676.0,2734,,-,-,-,-,2023
FENGATE EXMOUTH ENERGY SPV PTY LTD,Exmouth Power Station Pty Ltd,F,WA,99683,27690,19633,0.0,19633,0.71,Off,Off-grid,Gas,-,2023
FENGATE EXMOUTH ENERGY SPV PTY LTD,Corporate Total,C,-,99683,27690,19633,0.0,19633,,-,-,-,-,2023
FINLEY SOLAR HOLDINGS PTY LTD,Finley Solar Farm,F,NSW,980919,272477,0,843.0,843,0.0,On,NEM,Solar,-,2023
FINLEY SOLAR HOLDINGS PTY LTD,Corporate Total,C,-,980919,272477,0,843.0,843,,-,-,-,-,2023
FORTESCUE LTD,Solomon Power Station,F,WA,2270675,630743,316859,0.0,316859,0.5,Off,Off-grid,Gas,-,2023
FORTESCUE LTD,Corporate Total,C,-,2270675,630743,316859,0.0,316859,,-,-,-,-,2023
FS OAKEY 2 PTY LTD,Oakey 2 Solar Farm,F,QLD,358328,99536,0,0.0,0,0.0,On,NEM,Solar,-,2023
FS OAKEY 2 PTY LTD,Corporate Total,C,-,358328,99536,0,0.0,0,,-,-,-,-,2023
GENEX POWER LIMITED,Jemalong PV Asset Pty Ltd as Trustee for the Jemalong PV Asset Trust,F,NSW,404145,112262,0,632.0,632,0.0,On,NEM,Solar,-,2023
GENEX POWER LIMITED,Kidston Solar One - Solar – Qld,F,QLD,395600,109889,0,1110.0,1110,0.0,On,NEM,Solar,-,2023
GENEX POWER LIMITED,Corporate Total,C,-,799745,222152,0,1742.0,1742,,-,-,-,-,2023
GENTARI RENEWABLES AUSTRALIA PTY LTD,Clermont Solar Farm,F,QLD,579402,160945,58,3434.0,3492,0.0,On,NEM,Solar,-,2023
GENTARI RENEWABLES AUSTRALIA PTY LTD,Wemen Solar Farm,F,VIC,438948,121930,169,1267.0,1436,0.0,On,NEM,Solar,-,2023
GENTARI RENEWABLES AUSTRALIA PTY LTD,Corporate Total,C,-,1018350,282875,227,4701.0,4928,,-,-,-,-,2023
GENUITY PTY LTD,Callide C Power Station (facility),F,QLD,2817641,782678,675798,12240.0,688038,0.86,On,NEM,Black Coal,"Please note that where more than one person has operational control over a facility at the same time and no nomination of operational control has been made, data for the facility for the entire period must be reported by the controlling corporation of each entity with operational control. This results in the same facility being reported multiple times. C S ENERGY LIMITED and GENUITY PTY LTD, have each included the same data for the Callide C Power Station in their NGER reports.",2023
GENUITY PTY LTD,Millmerran Power Station (facility),F,QLD,21140477,5872355,4890774,3209.0,4893983,0.83,On,NEM,Black Coal,-,2023
GENUITY PTY LTD,Corporate Total,C,-,23958118,6655033,5566572,15449.0,5582021,,-,-,-,-,2023
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank 2 Wind farm,F,VIC,830378,230661,79,932.0,1011,0.0,On,NEM,Wind,-,2023
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Berrybank Wind farm,F,VIC,1785124,495868,124,1064.0,1188,0.0,On,NEM,Wind,-,2023
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,F,NSW,646669,179630,67,181.0,248,0.0,On,NEM,Wind,-,2023
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 3 Windfarm,F,NSW,0,0,867,0.0,867,0.0,On,NEM,Wind,-,2023
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Cunderdin Solar/BESS,F,WA,0,0,831,0.0,831,0.0,On,SWIS,Solar,-,2023
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Hawkesdale Windfarm,F,VIC,1336,371,429,67.0,496,1.16,On,NEM,Wind,-,2023
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Queanbeyan Battery Energy Storage System,F,ACT,0,0,1,964.0,965,0.0,On,NEM,Battery,-,2023
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Ryans Corner Windfarm,F,VIC,0,0,657,582.0,1239,0.0,On,NEM,Wind,-,2023
GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Corporate Total,C,-,3263507,906530,3055,3790.0,6845,,-,-,-,-,2023
GOLDFIELDS POWER PTY LTD,Parkeston Power Station,F,WA,103595,28776,19164,0.0,19164,0.67,On,SWIS,Gas,-,2023
GOLDFIELDS POWER PTY LTD,Corporate Total,C,-,103595,28776,19164,0.0,19164,,-,-,-,-,2023
GOONUMBLA HOLDINGS CO PTY. LTD.,Goonumbla Solar Farm,F,NSW,524245,145624,17,390.0,407,0.0,On,NEM,Solar,-,2023
GOONUMBLA HOLDINGS CO PTY. LTD.,Corporate Total,C,-,524245,145624,17,390.0,407,,-,-,-,-,2023
HUGHENDEN SOLAR FARM HOLDCO PTY LTD,HUGHENDEN SOLAR FARM,F,QLD,98614,27393,0,376.0,376,0.0,On,NEM,Solar,-,2023
HUGHENDEN SOLAR FARM HOLDCO PTY LTD,Corporate Total,C,-,98614,27393,0,376.0,376,,-,-,-,-,2023
HYDRO POWER PTY. LIMITED,Wyangala A,F,NSW,222399,61778,0,0.0,0,0.0,On,NEM,Hydro,-,2023
HYDRO POWER PTY. LIMITED,Wyangala B,F,NSW,34810,9669,0,0.0,0,0.0,On,NEM,Hydro,-,2023
HYDRO POWER PTY. LIMITED,Corporate Total,C,-,257209,71447,0,0.0,0,,-,-,-,-,2023
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Bastyan,F,TAS,965799,268278,7,32.0,39,0.0,On,NEM,Hydro,-,2023
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Butlers Gorge inc Nieterana,F,TAS,248640,69067,6,104.0,110,0.0,On,NEM,Hydro,-,2023
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Catagunya,F,TAS,677444,188179,14,31.0,45,0.0,On,NEM,Hydro,-,2023
HYDRO-ELECTRIC CORPORATION,Hydro Power Station - Cethana,F,TAS,921052,255848,134,586.0,720,0.0,On,NEM,Hydro,-,2023
