Accreditation code,Power station name,State,Installed capacity,Postcode,Fuel source(s),Accreditation start date,Suspension status,Baseline (MWh),Comment,_query,latitude,longitude,geocode_status,formatted_address
SRPVQL15,Sirromet Wines Solar - Mt Cotton - QLD,QLD,0.2,4165,Solar,2/05/2014,Suspended,0,,"Sirromet Wines Solar - Mt Cotton - QLD, QLD, 4165, Australia",-27.594138,153.2298427,OK,"850-938 Mount Cotton Rd, Mount Cotton QLD 4165, Australia"
BEBMNS10,Boral Timber Murwillumbah Biomass - NSW,NSW,0.15,2484,Biomass,1/05/2014,Unsuspended,0,,"Boral Timber Murwillumbah Biomass - NSW, NSW, 2484, Australia",-28.3273536,153.3958252,OK,"Murwillumbah NSW 2484, Australia"
BEBMVC04,Australian Tartaric Products - Grape Marc - VIC,VIC,0.6,3494,Biomass,1/05/2014,Suspended,0,,"Australian Tartaric Products - Grape Marc - VIC, VIC, 3494, Australia",-34.54664229999999,142.3249805,OK,"Australian Tartaric Products, 1074 Boonoonar Rd, Colignan VIC 3494, Australia"
SRPVAC06,Royalla Solar Farm - ACT,ACT,20.0,2901,Solar,1/05/2014,Unsuspended,0,,"Royalla Solar Farm - ACT, ACT, 2901, Australia",-35.4897929,149.1430018,OK,"Australian Capital Territory 2900, Australia"
SRPVWA12,AWTA Bibra Lake - Solar - WA,WA,0.3497,6163,Solar,17/04/2014,Unsuspended,0,,"AWTA Bibra Lake - Solar - WA, WA, 6163, Australia",-32.1005597,115.8058649,OK,"38 Clark Ct, Bibra Lake WA 6163, Australia"
SRPVNS24,Tacca - Todae Solar PV - Moorebank -NSW,NSW,0.686,2170,Solar,9/04/2014,Unsuspended,0,,"Tacca - Todae Solar PV - Moorebank -NSW, NSW, 2170, Australia",-33.9322052,150.9351501,OK,"4 Deadman Rd, Moorebank NSW 2170, Australia"
SRPVVC10,Mildura Solar Park 1 - Koorlong - VIC,VIC,3.5244,3501,Solar,3/04/2014,Unsuspended,0,,"Mildura Solar Park 1 - Koorlong - VIC, VIC, 3501, Australia",-34.1863607,142.1635995,OK,"50 Madden Ave, Mildura VIC 3500, Australia"
SRPVSA07,d'Arenberg Winery Solar - SA,SA,0.2,5171,Solar,25/03/2014,Unsuspended,0,,"d'Arenberg Winery Solar - SA, SA, 5171, Australia",-35.19721639999999,138.5511368,OK,"Osborn Rd, McLaren Vale SA 5171, Australia"
HYMITA09,Nietta Mini Hydro - TAS,TAS,1.285,7315,Hydro,14/03/2014,Unsuspended,0,,"Nietta Mini Hydro - TAS, TAS, 7315, Australia",-41.3681733,146.0714075,OK,"Nietta TAS 7315, Australia"
SRPVAC05,Symonston Solar - ACT,ACT,0.144,2609,Solar,18/02/2014,Unsuspended,0,,"Symonston Solar - ACT, ACT, 2609, Australia",-35.3475978,149.1581326,OK,"Symonston ACT 2609, Australia"
SRPVNS22,Utick - Todae Solar PV - Somersby - NSW,NSW,0.195,2250,Solar,11/02/2014,Unsuspended,0,,"Utick - Todae Solar PV - Somersby - NSW, NSW, 2250, Australia",-33.4087004,151.2932724,OK,"6 Vere Pl, Somersby NSW 2250, Australia"
HYMISA02,Seacliff Mini Hydro - SA,SA,1.155,5049,Hydro,28/01/2014,Unsuspended,0,,"Seacliff Mini Hydro - SA, SA, 5049, Australia",-35.0316931,138.5204554,OK,"Seacliff SA 5049, Australia"
SRPVNS23,Ace Gutters Solar Mortdale - NSW,NSW,0.225,2223,Solar,24/01/2014,Unsuspended,0,,"Ace Gutters Solar Mortdale - NSW, NSW, 2223, Australia",-33.9654879,151.0690615,OK,"69 Boundary Rd, Mortdale NSW 2223, Australia"
SRPVVC09,Tip Top Butchers Solar - Laverton North - VIC,VIC,0.2028,3026,Solar,21/01/2014,Unsuspended,0,,"Tip Top Butchers Solar - Laverton North - VIC, VIC, 3026, Australia",-37.8198864,144.8086162,OK,"10 Raymond Rd, Laverton North VIC 3026, Australia"
BEBGNS28,Albury LFG and Solar - NSW,NSW,2.6872,2641,Biomass,9/12/2013,Unsuspended,0,,"Albury LFG and Solar - NSW, NSW, 2641, Australia",-36.0751193,146.9094852,OK,"Albury NSW 2640, Australia"
WD00NS09,Gullen Range Wind and Solar Farm - NSW,NSW,293.8056,2580,Wind,25/11/2013,Unsuspended,0,Wind is the primary fuel source. The solar component was added as an expansion to the wind farm on 29/06/2017. The total capacity is comprised of: 172 MW wind and 13.3056 MW solar. ,"Gullen Range Wind and Solar Farm - NSW, NSW, 2580, Australia",-34.6149361,149.4595745,OK,"Storriers Ln, Bannister NSW 2580, Australia"
SRPVQL14,Doomadgee Solar Farm - QLD,QLD,0.264,4830,Solar,22/11/2013,Unsuspended,0,,"Doomadgee Solar Farm - QLD, QLD, 4830, Australia",-17.9399667,138.8292283,OK,"Doomadgee QLD 4830, Australia"
WD00VC17,Mt Mercer Wind Farm - VIC,VIC,131.2,3352,Wind,17/11/2013,Unsuspended,0,,"Mt Mercer Wind Farm - VIC, VIC, 3352, Australia",-37.8318698,143.8884633,OK,"286 Shelford-mt Mercer Rd, Mount Mercer VIC 3352, Australia"
SRPVVC08,Bridgewater Solar - VIC,VIC,0.5,3516,Solar,9/10/2013,Unsuspended,0,,"Bridgewater Solar - VIC, VIC, 3516, Australia",-36.5930982,143.9246346,OK,"Bridgewater VIC 3516, Australia"
WD00SA17,Snowtown South Wind Farm - SA,SA,126.0,5520,Wind,2/10/2013,Unsuspended,0,,"Snowtown South Wind Farm - SA, SA, 5520, Australia",-33.7809175,138.2149099,OK,"Snowtown SA 5520, Australia"
WD00SA16,Snowtown Wind Farm Stage 2 - SA,SA,144.0,5520,Wind,1/10/2013,Unsuspended,0,,"Snowtown Wind Farm Stage 2 - SA, SA, 5520, Australia",-33.7140884,138.1408256,OK,"127 Ireland Rd, Mundoora SA 5555, Australia"
SRPVAC04,Herzogsteel Solar - Fyshwick - ACT,ACT,0.199,2609,Solar,20/09/2013,Unsuspended,0,,"Herzogsteel Solar - Fyshwick - ACT, ACT, 2609, Australia",-35.3281072,149.1705586,OK,"19 Barrier St, Fyshwick ACT 2609, Australia"
SRPVNS21,Bungendore - Capital East Solar Farm - NSW,NSW,0.6156,2621,Solar,13/09/2013,Unsuspended,0,,"Bungendore - Capital East Solar Farm - NSW, NSW, 2621, Australia",-35.2562507,149.440445,OK,"Bungendore NSW 2621, Australia"
SRPVAC03,Gladstone Street Solar - ACT,ACT,0.1395,2609,Solar,22/08/2013,Unsuspended,0,,"Gladstone Street Solar - ACT, ACT, 2609, Australia",-35.3238927,149.1822323,OK,"Gladstone St, Fyshwick ACT 2609, Australia"
SRPVVC07,Mildura Solar Farm - VIC,VIC,0.999,3494,Solar,5/08/2013,Unsuspended,0,,"Mildura Solar Farm - VIC, VIC, 3494, Australia",-34.2067651,142.1367157,OK,"Mildura VIC 3500, Australia"
BEBGNS26,Templemore Agricultural Waste - NSW,NSW,0.17,2594,Biomass,15/07/2013,Unsuspended,0,,"Templemore Agricultural Waste - NSW, NSW, 2594, Australia",-34.3190398,148.2827359,OK,"Templemore St, Young NSW 2594, Australia"
BEBGNS27,Wonga Agricultural Waste - NSW,NSW,0.24,2594,Biomass,15/07/2013,Unsuspended,0,,"Wonga Agricultural Waste - NSW, NSW, 2594, Australia",-34.3486014,148.3366105,OK,"Wonga, 3135 Moppity Rd, Young NSW 2594, Australia"
HYMIVC10,Thomson Hydro Power Station - VIC,VIC,7.45,3825,Hydro,15/07/2013,Unsuspended,0,,"Thomson Hydro Power Station - VIC, VIC, 3825, Australia",-37.9589036,146.4198174,OK,"Walhalla Goldfields, Rawson VIC 3825, Australia"
SRPVQL13,Fraser Coast Community Solar Farm - QLD,QLD,0.4026,4655,Solar,8/07/2013,Unsuspended,0,,"Fraser Coast Community Solar Farm - QLD, QLD, 4655, Australia",-25.2712291,152.8267074,OK,"30 Halcro St, Pialba QLD 4655, Australia"
SRPVAC02,Kamberra Winery Solar - ACT,ACT,0.146,2602,Solar,12/06/2013,Unsuspended,0,,"Kamberra Winery Solar - ACT, ACT, 2602, Australia",-35.2333162,149.1441002,OK,"Lyneham ACT 2602, Australia"
BEBGQL20,Swanbank Renewable Energy - LFG - QLD,QLD,1.487,4306,Biomass,12/06/2013,Unsuspended,0,,"Swanbank Renewable Energy - LFG - QLD, QLD, 4306, Australia",-27.6646733,152.8205871,OK,"Swanbank QLD, Australia"
WD00TA09,Blokker Wind Turbine - TAS,TAS,0.225,7307,Wind,31/05/2013,Unsuspended,0,,"Blokker Wind Turbine - TAS, TAS, 7307, Australia",-41.2301525,146.5081573,OK,"Harford TAS 7307, Australia"
WD00WA20,Mumbida Wind Farm - WA,WA,55.0,6528,Wind,13/05/2013,Unsuspended,0,,"Mumbida Wind Farm - WA, WA, 6528, Australia",-29.0110631,114.9684225,OK,"500 Connolly Rd, Burma Road WA 6532, Australia"
WD00TA08,Musselroe Wind Farm - TAS,TAS,168.0,7264,Wind,23/04/2013,Unsuspended,0,,"Musselroe Wind Farm - TAS, TAS, 7264, Australia",-40.7803916,148.0104827,OK,"Cape Portland TAS 7264, Australia"
WD00VC16,Rocks Wind - VIC,VIC,0.1,3377,Wind,21/03/2013,Unsuspended,0,,"Rocks Wind - VIC, VIC, 3377, Australia",-37.2971613,142.9170407,OK,"Mount Cole Creek VIC 3377, Australia"
SRPVQL12,Tim Ford Toowoomba - Solar w SGU - QLD,QLD,0.2422,4350,Solar,21/03/2013,Unsuspended,0,,"Tim Ford Toowoomba - Solar w SGU - QLD, QLD, 4350, Australia",-27.5564884,151.9533185,OK,"Top Camp QLD 4350, Australia"
WD00WA19,Denmark Community Wind Farm - WA,WA,1.44,6333,Wind,15/02/2013,Unsuspended,0,,"Denmark Community Wind Farm - WA, WA, 6333, Australia",-35.0335904,117.3302306,OK,"Ocean Beach WA 6333, Australia"
SRPVNS20,Potts Hill Solar PV - NSW,NSW,0.06,2143,Solar,1/02/2013,Unsuspended,0,,"Potts Hill Solar PV - NSW, NSW, 2143, Australia",-33.8913345,151.0288948,OK,"Potts Hill NSW 2143, Australia"
SRPVNS19,UNSW - Tyree Energy Technology Building - Solar - NSW,NSW,0.254,2033,Solar,31/01/2013,Unsuspended,0,,"UNSW - Tyree Energy Technology Building - Solar - NSW, NSW, 2033, Australia",-33.9177365,151.2267283,OK,"Tyree Energy Technologies Building, Kensington NSW 2033, Australia"
WD00NT01,Power and Water Lake Nash Wind Turbines - NT,NT,0.045,872,Wind,1/01/2013,Suspended,0,,"Power and Water Lake Nash Wind Turbines - NT, NT, 872, Australia",-20.967831,137.922501,OK,"Lake Nash, Costello NT 0872, Australia"
SRPVNT12,Kalkarindji Solar - NT,NT,0.403,852,Solar,12/12/2012,Unsuspended,0,,"Kalkarindji Solar - NT, NT, 852, Australia",-17.4480442,130.8310031,OK,"Kalkarindji NT 0852, Australia"
SRPVNT13,Ti Tree Solar - NT,NT,0.324,872,Solar,16/11/2012,Unsuspended,0,,"Ti Tree Solar - NT, NT, 872, Australia",-22.1291783,133.4161598,OK,"Ti Tree NT 0872, Australia"
SRPVQL11,Reef HQ Aquarium Townsville - QLD,QLD,0.206,4810,Solar,14/11/2012,Unsuspended,0,,"Reef HQ Aquarium Townsville - QLD, QLD, 4810, Australia",-19.2577979,146.823558,OK,"68 Flinders St, Townsville City QLD 4810, Australia"
WD00VC15,Mortons Lane Wind Farm - VIC,VIC,19.5,3293,Wind,1/11/2012,Unsuspended,0,,"Mortons Lane Wind Farm - VIC, VIC, 3293, Australia",-37.83531900000001,142.4662279,OK,"342 Mortons Ln, Woodhouse VIC 3294, Australia"
SRPVNT11,Alpurrurulam Solar - NT,NT,0.265,4825,Solar,27/10/2012,Unsuspended,0,,"Alpurrurulam Solar - NT, NT, 4825, Australia",-20.9841916,137.847666,OK,"Alpurrurulam NT 4825, Australia"
WD00VC14,Macarthur Wind Farm - VIC,VIC,420.0,3286,Wind,30/09/2012,Unsuspended,0,,"Macarthur Wind Farm - VIC, VIC, 3286, Australia",-38.0490795,142.1915163,OK,"1850 MacArthur-Hawkesdale Rd, Macarthur VIC 3286, Australia"
WD00TA07,Flinders Island Wind Farm - TAS,TAS,0.3,7255,Wind,31/08/2012,Unsuspended,0,,"Flinders Island Wind Farm - TAS, TAS, 7255, Australia",-39.9836386,148.052689,OK,"Flinders Island, Tasmania, Australia"
SRPVWA11,Greenough River Solar Farm - WA,WA,49.7304,6530,Solar,13/08/2012,Unsuspended,0,,"Greenough River Solar Farm - WA, WA, 6530, Australia",-28.7512547,114.6311665,OK,"Mount Tarcoola WA 6530, Australia"
BEBGQL19,Willawong - LFG - QLD,QLD,1.067,4110,Biomass,1/08/2012,Unsuspended,0,,"Willawong - LFG - QLD, QLD, 4110, Australia",-27.594427,153.0047886,OK,"Willawong QLD 4110, Australia"
SRPVQL10,Annandale Stadium - Solar - QLD,QLD,0.348,4814,Solar,20/06/2012,Unsuspended,0,,"Annandale Stadium - Solar - QLD, QLD, 4814, Australia",-19.3127863,146.7874903,OK,"Annandale QLD 4814, Australia"
SRPVWA10,Perth Zoo Bus Port - Solar - WA,WA,0.2387,6151,Solar,17/05/2012,Unsuspended,0,,"Perth Zoo Bus Port - Solar - WA, WA, 6151, Australia",-31.9755308,115.8522565,OK,"20 Labouchere Rd, South Perth WA 6151, Australia"
WD00WA18,Karakin Wind Farm - WA,WA,5.0,6044,Wind,10/05/2012,Unsuspended,0,,"Karakin Wind Farm - WA, WA, 6044, Australia",-31.0064514,115.4645491,OK,"Sappers Rd, Nilgen WA 6044, Australia"
WD00WA17,Sumich Wind Farm - WA,WA,5.0,6044,Wind,19/04/2012,Unsuspended,0,,"Sumich Wind Farm - WA, WA, 6044, Australia",-30.8940646,115.3685239,OK,"5632 Indian Ocean Dr, Nilgen WA 6044, Australia"
WD00TA06,Sisters Creek - Wind - TAS,TAS,0.225,7325,Wind,2/04/2012,Unsuspended,0,,"Sisters Creek - Wind - TAS, TAS, 7325, Australia",-40.9628173,145.5537765,OK,"Sisters Creek TAS 7325, Australia"
BEBGNS25,Dead Horse Gully - Agricultural Waste - NSW,NSW,0.16,2594,Biomass,15/03/2012,Unsuspended,0,,"Dead Horse Gully - Agricultural Waste - NSW, NSW, 2594, Australia",-34.35434196011327,148.4429749222509,OK,"Dead Horse Gully, Young NSW 2594, Australia"
BEBGNS24,Golden Grove - Agricultural Waste - NSW,NSW,0.2,2594,Biomass,9/03/2012,Unsuspended,0,,"Golden Grove - Agricultural Waste - NSW, NSW, 2594, Australia",-34.2783675,148.3400219,OK,"Golden Grove Rd, Young NSW 2594, Australia"
WD00WA16,Grasmere Wind Farm - WA,WA,13.8,6330,Wind,6/03/2012,Unsuspended,0,,"Grasmere Wind Farm - WA, WA, 6330, Australia",-34.9754734,117.8780275,OK,"Little Grove WA 6330, Australia"
SRPVQL09,Gold Coast Stadium Carrara Solar Halo - QLD,QLD,0.216,4211,Solar,2/03/2012,Unsuspended,0,,"Gold Coast Stadium Carrara Solar Halo - QLD, QLD, 4211, Australia",-28.006263,153.3659908,OK,"296 Nerang Broadbeach Rd, Carrara QLD 4211, Australia"
BEBMQL29,Gympie Timber Wood Waste Power Station 1 - QLD,QLD,0.28,4570,Biomass,23/02/2012,Unsuspended,0,,"Gympie Timber Wood Waste Power Station 1 - QLD, QLD, 4570, Australia",-26.1836445,152.6623743,OK,"Gympie QLD 4570, Australia"
SRPVQL08,University of Queensland - Solar - QLD,QLD,2.3827,4067,Solar,21/02/2012,Unsuspended,0,,"University of Queensland - Solar - QLD, QLD, 4067, Australia",-27.49814,153.01108,OK,"University of Queensland, St Lucia QLD 4067, Australia"
SRPVWA09,Chittering Valley Solar - WA,WA,0.018,6084,Solar,16/02/2012,Unsuspended,0,,"Chittering Valley Solar - WA, WA, 6084, Australia",-31.5030264,116.0402774,OK,"Chittering WA 6084, Australia"
SRPVWA08,Carnarvon - Massey Bay Road - Solar Farm - WA,WA,0.29,6701,Solar,7/02/2012,Unsuspended,0,,"Carnarvon - Massey Bay Road - Solar Farm - WA, WA, 6701, Australia",-24.9020509,113.6725064,OK,"Massey Bay Rd, Massey Bay WA 6701, Australia"
BEBGVC19,Eastern Treatment Plant - Thomson Road - SG - VIC,VIC,9.31,3175,Biomass,6/02/2012,Unsuspended,"13,805",This power station was generating electricity prior to 1 January 1997. Only annual generation above the baseline is eligible for LGCs.,"Eastern Treatment Plant - Thomson Road - SG - VIC, VIC, 3175, Australia",-38.0631431,145.1753048,OK,"Carrum Downs VIC 3201, Australia"
BEBMVC03,Reid Bros WW Biomass Generator - VIC,VIC,0.068,3797,Biomass,30/01/2012,Suspended,0,,"Reid Bros WW Biomass Generator - VIC, VIC, 3797, Australia",-37.7866378,145.6168189,OK,"30-42 Little Yarra Rd, Yarra Junction VIC 3797, Australia"
BEBLTA01,King Island Advanced Hybrid Biodiesel Power Station - TAS,TAS,1.2,7256,Biomass,11/01/2012,Unsuspended,0,,"King Island Advanced Hybrid Biodiesel Power Station - TAS, TAS, 7256, Australia",-39.87534770000001,143.9370758,OK,"Naracoopa TAS 7256, Australia"
SRPVNT10,Alice Springs Airport Solar - NT,NT,0.235,870,Solar,21/12/2011,Unsuspended,0,,"Alice Springs Airport Solar - NT, NT, 870, Australia",-23.8018192,133.9034268,OK,"Alice Springs Airport, Santa Teresa, Road, Alice Springs NT 0871, Australia"
BEBMVC02,Visy WW Biomass Generator No 1 - VIC,VIC,3.5,3061,Biomass,19/12/2011,Unsuspended,0,,"Visy WW Biomass Generator No 1 - VIC, VIC, 3061, Australia",-37.665113,144.955677,OK,"Campbellfield VIC 3061, Australia"
SRPVNS18,Johnson & Johnson Medical North Ryde Solar - NSW,NSW,0.0924,2150,Solar,12/10/2011,Suspended,0,,"Johnson & Johnson Medical North Ryde Solar - NSW, NSW, 2150, Australia",-33.7812162,151.1242755,OK,"1-5 Khartoum Rd, North Ryde NSW 2113, Australia"
SRPVNS17,Rigby House Coffs Harbour Solar - NSW,NSW,0.1365,2450,Solar,12/09/2011,Unsuspended,0,,"Rigby House Coffs Harbour Solar - NSW, NSW, 2450, Australia",-30.29651239999999,153.1191226,OK,"27 Duke St, Coffs Harbour NSW 2450, Australia"
SRPVNT09,Uterne Solar Farm - NT,NT,4.063,870,Solar,5/09/2011,Unsuspended,0,,"Uterne Solar Farm - NT, NT, 870, Australia",-23.7685264,133.8678551,OK,"Alice Springs NT 0870, Australia"
WD00VC13,Oaklands Hill Wind Farm - VIC,VIC,67.2,3293,Wind,19/08/2011,Unsuspended,0,,"Oaklands Hill Wind Farm - VIC, VIC, 3293, Australia",-37.683252,142.551115,OK,"Glenthompson-Caramut Rd, Glenthompson VIC 3293, Australia"
SRPVNT08,Power and Water Sadadeen Solar - NT,NT,0.0216,870,Solar,2/08/2011,Unsuspended,0,,"Power and Water Sadadeen Solar - NT, NT, 870, Australia",-23.7094116,133.8948516,OK,"25 Berger Ct, Sadadeen NT 0870, Australia"
HYMCNS06,Woronora Micro Hydro - NSW,NSW,0.15,2508,Hydro,22/07/2011,Unsuspended,0,,"Woronora Micro Hydro - NSW, NSW, 2508, Australia",-34.0300455,151.0398805,OK,"Woronora NSW 2232, Australia"
WD00SA14,The Bluff Wind Farm - SA,SA,52.5,5419,Wind,4/07/2011,Unsuspended,0,,"The Bluff Wind Farm - SA, SA, 5419, Australia",-33.359524,138.8036808,OK,"Hallett SA 5419, Australia"
WD00VC12,Hepburn Community Wind Farm - VIC,VIC,4.1,3460,Wind,22/06/2011,Unsuspended,0,,"Hepburn Community Wind Farm - VIC, VIC, 3460, Australia",-37.3445517,144.1423337,OK,"107 Vincent St, Daylesford VIC 3460, Australia"
WD00NS08,Woodlawn Wind Farm - Tarago - NSW,NSW,48.3,2580,Wind,31/05/2011,Unsuspended,0,,"Woodlawn Wind Farm - Tarago - NSW, NSW, 2580, Australia",-35.1878364,149.524134,OK,"Lake George NSW 2581, Australia"
WD00WA15,Collgar Wind Farm - WA,WA,206.0,6415,Wind,14/05/2011,Unsuspended,0,,"Collgar Wind Farm - WA, WA, 6415, Australia",-31.5432898,118.4553139,OK,"945 Bulls Head Rd, Norpa WA 6415, Australia"
WD00WA14,Rottnest Island Wind Turbine - WA,WA,1.2,6161,Wind,2/05/2011,Unsuspended,0,Wind is the primary fuel source. The solar component was added as an expansion to the wind farm on 4/07/2017. The total capacity is comprised of: 0.6 MW wind and 0.6 MW solar. ,"Rottnest Island Wind Turbine - WA, WA, 6161, Australia",-32.0035186,115.5148137,OK,"Rottnest Island WA 6161, Australia"
HYMCTA02,Platypus Micro Hydro - TAS,TAS,0.015,7140,Hydro,18/04/2011,Unsuspended,0,,"Platypus Micro Hydro - TAS, TAS, 7140, Australia",-42.5170721,146.5885592,OK,"Tasmania 7140, Australia"
WD00NS07,Gunning Wind Farm - NSW,NSW,46.5,2581,Wind,23/03/2011,Unsuspended,0,,"Gunning Wind Farm - NSW, NSW, 2581, Australia",-34.6905625,149.4270092,OK,"Gunning NSW 2581, Australia"
BEBLNS02,Hume Highway Woomargama Biodiesel - NSW,NSW,0.6,2644,Biomass,20/03/2011,Suspended,0,,"Hume Highway Woomargama Biodiesel - NSW, NSW, 2644, Australia",-35.8325873,147.2190723,OK,"Hume Hwy, Woomargama NSW 2644, Australia"
SRPVNT07,Millner Primary School Solar - NT,NT,0.1008,810,Solar,17/03/2011,Suspended,0,,"Millner Primary School Solar - NT, NT, 810, Australia",-12.3911367,130.8596771,OK,"41 Sabine Rd, Millner NT 0810, Australia"
WD00WA13,Mt Barker Community Wind Farm - WA,WA,2.43,6324,Wind,3/03/2011,Unsuspended,0,,"Mt Barker Community Wind Farm - WA, WA, 6324, Australia",-34.6124827,117.6633032,OK,"Woogenellup Rd, Mount Barker WA 6324, Australia"
HYMINS13,Prospect Mini Hydro - NSW,NSW,3.7,2148,Hydro,3/03/2011,Unsuspended,0,,"Prospect Mini Hydro - NSW, NSW, 2148, Australia",-33.789409,150.9087275,OK,"92 Lancelot St, Blacktown NSW 2148, Australia"
HYMISA01,Hope Valley Terminal Storage Mini Hydro - SA,SA,1.8,5090,Hydro,21/02/2011,Unsuspended,0,,"Hope Valley Terminal Storage Mini Hydro - SA, SA, 5090, Australia",-34.8388278,138.7130477,OK,"Hope Valley SA 5090, Australia"
HYMINS12,Lostock Micro Hydro - NSW,NSW,0.22,2311,Hydro,7/02/2011,Unsuspended,0,,"Lostock Micro Hydro - NSW, NSW, 2311, Australia",-32.3130114,151.4262636,OK,"Lostock NSW 2311, Australia"
BEBGNS23,Buttonderry LFG - NSW,NSW,2.246,2259,Biomass,13/12/2010,Unsuspended,0,,"Buttonderry LFG - NSW, NSW, 2259, Australia",-33.21379340000001,151.4280625,OK,"850 Hue Hue Rd, Jilliby NSW 2259, Australia"
SRPVWA07,Nullagine Solar - WA,WA,0.2,6758,Solar,1/10/2010,Unsuspended,0,,"Nullagine Solar - WA, WA, 6758, Australia",-22.0063375,120.3435506,OK,"Nullagine WA 6758, Australia"
HYMITA08,Nieterana Mini Hydro - TAS,TAS,2.2,7140,Hydro,14/09/2010,Unsuspended,0,,"Nieterana Mini Hydro - TAS, TAS, 7140, Australia",-42.2668876,146.2618396,OK,"Butlers Gorge Rd, Butlers Gorge TAS 7140, Australia"
WD00SA13,Waterloo Wind Farm - SA,SA,130.8,5413,Wind,20/08/2010,Unsuspended,0,,"Waterloo Wind Farm - SA, SA, 5413, Australia",-34.00106030000001,138.9110041,OK,"91 Schutz Road, Waterloo SA 5413, Australia"
WD00SA15,North Brown Hill Wind Farm - SA,SA,132.3,5491,Wind,13/08/2010,Unsuspended,0,,"North Brown Hill Wind Farm - SA, SA, 5491, Australia",-33.308747,138.7313531,OK,"5491, Canowie Belt Rd, Belalie East SA 5420, Australia"
HYMITA07,Lake Margaret - Lower Mini Hydro - TAS,TAS,3.2,7467,Hydro,21/06/2010,Unsuspended,0,,"Lake Margaret - Lower Mini Hydro - TAS, TAS, 7467, Australia",-42.004734,145.5437696,OK,"Lake Margaret Rd, Lake Margaret TAS 7467, Australia"
BEBGQL16,Bromelton Bioenergy Plant 1 - QLD,QLD,1.536,4285,Biomass,14/06/2010,Unsuspended,0,,"Bromelton Bioenergy Plant 1 - QLD, QLD, 4285, Australia",-27.981644,152.9673844,OK,"Bromelton QLD 4285, Australia"
WD00SA12,Lake Bonney Wind Farm Stage 3 - SA,SA,39.0,5280,Wind,28/05/2010,Unsuspended,0,,"Lake Bonney Wind Farm Stage 3 - SA, SA, 5280, Australia",-37.737946,140.386887,OK,"8""E, 1402312/6B Goodwood Rd, Daw Park SA 5041, Australia"
SRPVWA06,Marble Bar Solar - WA,WA,0.3,6760,Solar,18/05/2010,Unsuspended,0,,"Marble Bar Solar - WA, WA, 6760, Australia",-21.0487557,119.9740534,OK,"Marble Bar WA 6760, Australia"
WD00WA12,Bouverie Wind Turbine - WA,WA,0.015,6324,Wind,8/05/2010,Suspended,0,,"Bouverie Wind Turbine - WA, WA, 6324, Australia",-34.6140779,117.6904167,OK,"Forest Hill WA 6324, Australia"
BEBGQL17,Birkdale LFG - QLD,QLD,0.78,4159,Biomass,22/04/2010,Unsuspended,0,,"Birkdale LFG - QLD, QLD, 4159, Australia",-27.4880371,153.2208914,OK,"Birkdale QLD 4159, Australia"
HYMIQL06,Paronella Micro Hydro - QLD,QLD,0.0185,4871,Hydro,19/04/2010,Unsuspended,0,,"Paronella Micro Hydro - QLD, QLD, 4871, Australia",-17.6523876,145.957578,OK,"Paronella Park, 1671 Innisfail Japoon Rd, Mena Creek QLD 4871, Australia"
SRPVWA05,Chadwell Estate Solar - WA,WA,0.0198,6322,Solar,16/03/2010,Suspended,0,,"Chadwell Estate Solar - WA, WA, 6322, Australia",-27.6728168,121.6283098,OK,"Western Australia, Australia"
BEBGVC18,Leongatha Bioenergy Plant - VIC,VIC,0.76,3953,Biomass,25/02/2010,Unsuspended,0,,"Leongatha Bioenergy Plant - VIC, VIC, 3953, Australia",-38.4795252,145.9494638,OK,"Leongatha VIC 3953, Australia"
HYMCVC03,Pine Gully Micro Hydro - VIC,VIC,0.385,3840,Hydro,1/02/2010,Unsuspended,0,,"Pine Gully Micro Hydro - VIC, VIC, 3840, Australia",-36.9847807,143.3906074,OK,"Victoria, Australia"
HYMCVC02,Notting Hill Micro Hydro - VIC,VIC,0.45,3168,Hydro,1/02/2010,Unsuspended,0,,"Notting Hill Micro Hydro - VIC, VIC, 3168, Australia",-37.9048347,145.1458611,OK,"Notting Hill VIC 3168, Australia"
HYMCVC01,Mt View Micro Hydro - VIC,VIC,0.56,3150,Hydro,1/02/2010,Unsuspended,0,,"Mt View Micro Hydro - VIC, VIC, 3150, Australia",-37.8738732,145.1674825,OK,"186 Springvale Rd, Glen Waverley VIC 3150, Australia"
